"word","count"
"hurt",69
"PaulBegala",69
"TRANSCRIPTS",69
"ABOUT",69
"PayneNFL",69
"underestimate",69
"Conservatives",69
"states",69
"Proof",69
"WOW",69
"Got",69
"Daily",69
"experience",69
"WANTS",68
"crowd",68
"seem",68
"Rino",68
"TheLead",68
"4Lmxw9AoTv",68
"minimum",68
"Scheme",68
"TRUMP2016",68
"flip",68
"Feel",68
"EVEN",68
"oppose",68
"maddow",68
"RosLehtinen",68
"Also",68
"Street",68
"total",68
"handle",68
"icCXSw8P1q",68
"victoria",68
"facts",68
"JamilSmith",68
"“",68
"DJT",68
"AMR",68
"RuNPgOzQwD",68
"WestVirginiaPrimary",68
"morning",68
"sentence",68
"FareedZakaria",67
"degradation",67
"bigger",67
"Than",67
"Could",67
"USAHipster",67
"ManedCalico",67
"ZFtIGT6DUx",67
"Footballs",67
"damn",67
"found",67
"fights",67
"Harvey",67
"mouth",67
"puede",67
"BreakingNews",67
"Madam",67
"DEMOCRATS",67
"WIN",67
"Sad",67
"ORC",67
"Him",67
"shouldn’t",66
"Gonzales",66
"fundraising",66
"visiting",66
"pour",66
"attention",66
"class",66
"IBO9ICYxkV",66
"Must",66
"male",66
"luck",66
"LIAR",66
"fucktrump",66
"half",66
"uneducated",66
"Hired",66
"perossmeisl",66
"appointment",66
"speaking",66
"backing",66
"disaster",66
"Women4Bernie",66
"wrote",66
"ira",66
"ANY",66
"wearing",66
"BenHowe",66
"official",66
"Alberto",66
"equal",66
"Samstwitch",66
"loser",66
"term",65
"TAKE",65
"rich",65
"6e7Ukl3Xtf",65
"clean",65
"muro",65
"ticket",65
"Jews",65
"KJjlOfWvdE",65
"Military",65
"INVASION",65
"front",65
"DWStweets",65
"snapchat",65
"endorsements",65
"hacked",65
"deserves",65
"FOUpYAzHEO",65
"ago",65
"thanks",65
"WGladstone",65
"Reagan",65
"Which",65
"understands",65
"entre",65
"T…",65
"YahyaJohn",64
"True",64
"radica…",64
"AGirl4Bernie",64
"sounds",64
"Miss",64
"jenarovillamil",64
"LMAO",64
"sociopath",64
"Dangerous",64
"four",64
"EVIL",64
"decades",64
"Think",64
"starts",64
"LoveNotHate8",64
"equating",64
"USATODAY",64
"YcFHKlnbp6",64
"OprYFDJZ9F",64
"Pudingtane",64
"oreillyfactor",64
"rapist",64
"cKWKdW1…",64
"Wisconsin",64
"Argentina",64
"supremacists",64
"ptrckstone",64
"thru",63
"pathetic",63
"MAKE",63
"Know",63
"kill",63
"f…",63
"Bernie2016",63
"Easy",63
"Code",63
"Japan",63
"Drudge",63
"afford",63
"bottom",63
"faceswap",63
"Orange",63
"presidencial",63
"Victimized",63
"—",63
"Makes",63
"DrOlmoVip",63
"Brutal",63
"block",63
"BenCarson",63
"Bay",63
"forced",63
"gene70",63
"ByronYork",63
"Briefing",63
"eU9x876u…",63
"protecting",63
"lesliermyers",62
"MikeHuckabee",62
"37…",62
"hung",62
"Retweeted",62
"came",62
"Eating",62
"Warren",62
"Juliet777777",62
"emgrundy",62
"Air’s",62
"Marco",62
"few",62
"ain",62
"respond",62
"AnnCoulter",62
"Details",62
"Convenience",62
"wont",62
"bigotry",61
"SUPPORT",61
"TCOT",61
"Sick",61
"Lincoln",61
"Paid",61
"BryanDawsonUSA",61
"Hope",61
"fool",61
"esta",61
"cnni",61
"spinning",61
"dumptrump",61
"fighting",61
"th…",61
"third",61
"nightmare",61
"created",61
"tho",61
"Foreign",61
"terrorists",61
"Family",61
"girls",61
"State",61
"enabling",61
"RonLybrand",61
"mess",60
"Last",60
"enforced",60
"Chief",60
"Cameron",60
"FULL",60
"disgrace",60
"Deny",60
"cards",60
"network",60
"nation",60
"groups",60
"“consistent”",60
"supported",60
"hypocrite",60
"clearly",60
"exclusive",60
"career",60
"saw",60
"Air",60
"add",60
"worth",60
"SpeakerBoehner",60
"Matter",59
"safe",59
"tahino1",59
"share",59
"order",59
"Give",59
"AGAIN",59
"complete",59
"Stones",59
"HRnO3TGojj",59
"don’t",59
"corruption",59
"online",59
"building",59
"neither",59
"hijacked",59
"WAS",59
"bigot",59
"cN218biggr",59
"realTrump4POTUS",59
"Breaking",59
"NeverCruz",59
"enforce",59
"seeking",59
"M62boL4qYE",59
"indication",59
"VoteForHillary",59
"Looks",59
"raising",58
"primaries",58
"Very",58
"deported",58
"spent",58
"Asked",58
"2016election",58
"Back",58
"needed",58
"expose",58
"Hannity",58
"yLtiEQBZGm",58
"ballot",58
"USPoliceNews",58
"commander",58
"asshole",58
"favor",58
"Tells",58
"USMilitaryWorld",58
"DaystoTrump",58
"birther",58
"Latest",58
"Yup",58
"GMA",58
"jbarro",58
"Speech",58
"está",58
"👍",58
"“unpredictable",58
"opportunity",58
"Defeat",58
"WALL",57
"walk",57
"Senator",57
"sobre",57
"republicanos",57
"slur",57
"feelthebern",57
"VICaucus",57
"kids",57
"seems",57
"especially",57
"info",57
"changed",57
"Come",57
"Area",57
"expect",57
"pfyjmk9n17",57
"brothers",57
"kylerush",57
"cannons",57
"terrorist",57
"explain",57
"unfair",57
"SPY",57
"Jewish",57
"happened",57
"derrota",57
"131",57
"classified",57
"trumpwallnow",57
"event",57
"LibertyUSA1776",57
"zero",57
"edq0E31Xcq",57
"wish",57
"Reality",57
"Southern",56
"TACO",56
"lives",56
"named",56
"pero",56
"más",56
"control",56
"viñas",56
"JUST",56
"crimes",56
"salad",56
"joseiswriting",56
"insane",56
"BobbyKnight",56
"modelo",56
"comiendo",56
"Anyone",56
"coverage",56
"PRISON",56
"article",56
"deporting",56
"les",56
"be…",56
"painting",56
"unfavorability",56
"6xXa5TYp…",56
"releases",56
"REALLY",56
"VUqTGiB45e",56
"latinos",56
"civilización",56
"0gP…",55
"sound",55
"SCOTUS",55
"names",55
"brianefallon",55
"nude",55
"LIKE",55
"CNNMoney",55
"Should",55
"energy",55
"hair",55
"childhood",55
"fear",55
"BernieVolunteer",55
"administration",55
"NewtGingrich",55
"truly",55
"lesser",55
"threat",55
"HeerJeet",55
"MichaelLaRosaDC",55
"Islam",55
"Everything",55
"ILLEGAL",55
"software",55
"yrs",55
"Yep",55
"SPX",55
"buy",55
"JoeTurner212",55
"Canada",55
"welcome",55
"OnlyTrump",55
"finally",54
"NeverTrumpForever",54
"Post",54
"19PHIL51",54
"turned",54
"4ubsGbh2gK",54
"GovHowardDean",54
"kept",54
"Jobs",54
"Face",54
"quiere",54
"abc7newsBayArea",54
"LATvives",54
"AC360",54
"IvankaTrump",54
"worship",54
"break",54
"brain",54
"utGQY3CwL6",54
"latino",54
"Way",54
"Top",54
"Sen",54
"protests",54
"hot",54
"claims",54
"welfare",54
"unfavorable",54
"killing",54
"👊",54
"presents",54
"daniellemcxs",54
"StopTrumpPAC",54
"engineer",53
"elite",53
"excited",53
"walls",53
"wanting",53
"Europe",53
"debates",53
"Plus",53
"joins",53
"Mama",53
"SenJohnMcCain",53
"authentic",53
"Policy",53
"dijo",53
"PaulManafort",53
"Tweet",53
"admit",53
"confirms",53
"teaches",53
"hilarious",53
"AGAINST",53
"WTF",53
"wow",53
"plz",53
"HOW",53
"Big",53
"horrible",53
"marcorubio",53
"losers",53
"given",53
"ways",52
"Insiders",52
"DemPrimary",52
"background",52
"shot",52
"criminals",52
"Sounds",52
"JoeBobMr",52
"living",52
"Share",52
"school",52
"chris",52
"Pedophile",52
"Noticias",52
"wolfblitzer",52
"channel",52
"vtmgG…",52
"shakes",52
"dream",52
"Everyone",52
"evanasmith",52
"female",52
"nominate",52
"CROOKED",52
"plays",52
"iainmartin1",52
"Jeffrey",52
"Serial",52
"Follow",52
"Senate",52
"republicano",52
"Loose",52
"advantage",51
"AVILA",51
"Rolling",51
"1001",51
"1000",51
"huge",51
"Carolde",51
"FACT",51
"dead",51
"battle",51
"TNTweeters",51
"bash",51
"internet",51
"aide",51
"transcripts",51
"AlwaysCruz",51
"moron",51
"sethbringman",51
"fires",51
"rules",51
"whether",51
"appalling",51
"burla",51
"shitHRCsays",51
"ERUVIEL",51
"trouble",51
"Millions",51
"OTR",51
"HIM",51
"bye",51
"Ask",51
"nobody",51
"twitter",51
"breaking",51
"Congratulations",51
"Momento",51
"failed",51
"👿",51
"across",51
"trolling",51
"Still",51
"maintain",51
"wake",50
"view",50
"Protester",50
"Here’s",50
"liberals",50
"listen",50
"everybody",50
"Order",50
"MarkSalter55",50
"Free",50
"Funny",50
"RHandaNBC",50
"chic",50
"surprised",50
"forward",50
"THANK",50
"insensitivity",50
"false",50
"Wednesday",50
"RIGHT",50
"Donaldtrump",50
"usa",50
"due",50
"aka",50
"PpSpiK3SPa",50
"group",50
"pittgriffin",50
"Going",50
"O8SX1OyDZY",50
"amychozick",50
"beautiful",50
"lunch",50
"cartoonish",50
"exaggerated",50
"predicted",50
"Debate",49
"cover",49
"candidato",49
"PLEASE",49
"perfect",49
"Lord",49
"lmao",49
"OneTonTurtle",49
"otherwise",49
"realdonldjtrump",49
"DANGEROUS",49
"Find",49
"Pakistan",49
"eyes",49
"solely",49
"music",49
"aren’t",49
"Latinos4Bernie",49
"Miami",49
"differently",49
"tiene",49
"meant",49
"ianbremmer",49
"Awesome",49
"conservatives",49
"donated",49
"Won",49
"write",49
"msg",49
"Polls",49
"DON",49
"dawngpsalm63",49
"berniesande…",49
"incredible",49
"assaulted",49
"server",49
"guilty",49
"Tried’",49
"Story",49
"Interesting",49
"ADVANTAGE",48
"CrookedHillary👿",48
"Lonegan",48
"aware",48
"seeing",48
"Hyatt",48
"Ru6FRxGeLf",48
"restaurant",48
"Mark",48
"i…",48
"quotes",48
"were…honest",48
"intv",48
"CruzCarly",48
"fascist",48
"tough",48
"wjrogers224",48
"Arizona",48
"Investigation",48
"Three",48
"pussy",48
"Facts",48
"character",48
"Bowls",48
"8gDodCSWGj",48
"☡",48
"digits",48
"NPR",48
"gun",48
"go…",48
"relax",48
"Called",48
"reformer",48
"fooled",48
"HvNCaQP5EZ",48
"UnFit",48
"steal",48
"enter",48
"portrait",48
"economy",47
"willing",47
"Talk",47
"brilliant",47
"slam",47
"margin",47
"Consider",47
"plus",47
"Part",47
"Evening",47
"Over",47
"STOPGOPe",47
"H…",47
"idiocy",47
"knew",47
"Home",47
"Hill",47
"HATE",47
"Feed",47
"BanWahhabism",47
"voice",47
"baby",47
"explains",47
"to…",47
"immediately",47
"trending",47
"KickRocks✌",47
"wessmith123",47
"Invites",47
"straight",47
"Nomination",47
"humanity",47
"AMERICA🌟🗽",47
"💕💖💕",47
"Chinese",47
"loving",47
"works",47
"hillx123",47
"Globalists",47
"PJNET",47
"gotta",47
"assure",47
"Offended",47
"SHNyDtRWmn",47
"stage",47
"Cheney",47
"Wolf",47
"Uses",46
"ugly",46
"acknowledge",46
"NeilTurner",46
"till",46
"tend",46
"leaders",46
"CBSNews",46
"TrumpSupporters",46
"RandPaul",46
"KNP2BP",46
"onto",46
"shift",46
"beginning",46
"Trumpkins",46
"2016Election",46
"america",46
"RepublicanParty",46
"VOTE4",46
"Bust",46
"Tr…",46
"Barack",46
"Folks",46
"bought",46
"Looking",46
"according",46
"BakerProperties",46
"rigged",46
"Neocons",46
"closer",46
"kidding",46
"NewWorldOrder",46
"metafizik",46
"taxes",46
"Pretty",46
"Tacos",46
"STANDARDS",46
"DonaldTrumpInfo",46
"SFO",46
"NBA",46
"NumbersMuncher",46
"god",46
"plane",46
"actual",46
"WITH",46
"TIME",45
"step",45
"listening",45
"skin",45
"Same",45
"freeway",45
"pays",45
"near",45
"Made",45
"2012",45
"hundreds",45
"attend",45
"alone",45
"electionnews",45
"crookedhillary",45
"Duke",45
"VHrZ0D4wqI",45
"BrookeBC…",45
"cnnbrk",45
"Berners",45
"ground",45
"hated",45
"unlike",45
"defeated",45
"HillaryDropOut",45
"Independents",45
"Apparently",45
"youre",45
"young",45
"Typical",45
"WON",45
"smh",45
"Pac",45
"Mrs",45
"Mad",45
"hey",45
"End",45
"Elizabeth",45
"belongs",45
"SleazyDonald",45
"PRECIOUS",45
"🔹",45
"prncesslap",45
"kindness",45
"email",45
"paulryan",44
"TeamTrump",44
"public",44
"Riot",44
"stupidity",44
"Lady",44
"Little",44
"donate",44
"6tLAcIJO3U",44
"tweeting",44
"scene",44
"horse",44
"reminds",44
"advice",44
"PimpingPolitics",44
"funds",44
"Christians",44
"Danscavino",44
"Alex",44
"affordable",44
"DaBearsk",44
"beholden",44
"Reuters",44
"three",44
"Shmatko",44
"mejor",44
"Putin",44
"represent",44
"simple",44
"web",44
"San",44
"Own",44
"Isn’t",44
"etc",44
"dry",44
"bed",44
"effort",44
"Political",44
"Talking",44
"Rapist",44
"sticker",44
"w…",44
"republicana",44
"disabled",44
"South",43
"solo",43
"Triumph",43
"Promote",43
"accept",43
"meet",43
"Charles",43
"hours",43
"Attack",43
"WAPrimary",43
"xJjG5EBugB",43
"a…",43
"English",43
"dude",43
"Onion",43
"book",43
"AMERICAN",43
"Service",43
"Hello",43
"Border",43
"Russia",43
"MARVINBURKY",43
"Illegals",43
"supposed",43
"yesterday",43
"VicenteFox",43
"BarbaraGarro",43
"WHO",43
"POS",43
"pig",43
"com",43
"car",43
"victims",43
"Gotta",43
"Disgraceful",43
"Lying",43
"government",43
"Speakng",43
"STOPDCCartel",43
"narcissist",43
"XrPXSJpzGb",43
"MaryPatriotNews",43
"RonPaul",43
"asking",43
"correct",43
"enjoy",43
"EugeneGlukh",43
"conscience",42
"Finance",42
"shhh",42
"bernie",42
"Cimbrelo",42
"cities",42
"legal",42
"TeamCavuto",42
"Voting",42
"website",42
"Absolutely",42
"History",42
"hook",42
"HouseGOP",42
"trump2021",42
"Agendas",42
"arms",42
"ante",42
"tried",42
"campaigns",42
"TNTvote",42
"hoping",42
"Unlike",42
"Times",42
"Western",42
"throw",42
"Sacrifice",42
"progressive",42
"Guess",42
"wth",42
"sus",42
"potus",42
"HAS",42
"fit",42
"dawnellemurray",42
"historic",42
"classy",42
"Nobody",42
"special",42
"although",42
"KNX1070",42
"b4kK75MFwV",42
"trillion",42
"😏",42
"London",42
"dGeQ03Vdjp",42
"Something",42
"interesting",42
"Enjoy",42
"Veterans",41
"Wants",41
"Bushes",41
"Rush",41
"slone",41
"insults",41
"slams",41
"liars",41
"bumper",41
"o6Cw…",41
"Hoosiers",41
"short",41
"maga",41
"I…",41
"Imagine",41
"happening",41
"lied",41
"late",41
"PatriciaMazzei",41
"celebra",41
"scary",41
"Haha",41
"CLewandowski",41
"glowing",41
"fast",41
"realalexjones",41
"unions4workers",41
"Así",41
"misfire",41
"bern…",41
"truck",41
"train",41
"flags",41
"orange",41
"college",41
"Fight",41
"MAGAMan",41
"PRISONPLANET",41
"cincodemayo",41
"apparently",41
"mensaje",41
"minute",41
"lifelong",41
"Against",41
"nor",41
"NEW",41
"worry",41
"TwiTati",41
"learned",41
"Photo",41
"matters",41
"GinoTheBeagle",41
"verdad",41
"INFOWARS",41
"laments",41
"Pence",41
"stays",41
"nigga",41
"Desperate",41
"gJhYnY90Hj",40
"usar",40
"Westxgal",40
"alternative",40
"roll",40
"page",40
"signs",40
"kick",40
"libertarian",40
"favorite",40
"Thankyou",40
"guns",40
"alike",40
"dick",40
"Cause",40
"electoral",40
"private",40
"Book",40
"iamgavinjames",40
"hired",40
"Arlington",40
"hating",40
"Future",40
"popular",40
"maniac…",40
"mitchellvii",40
"reconjoe8tet68",40
"certainly",40
"Business",40
"exposed",40
"•",40
"hillaryclint…",40
"Cemetery",40
"Exclusive",40
"HAD",40
"GOT",40
"Fit",40
"est",40
"des",40
"BBC",40
"1fMrqdopHR",40
"discuss",40
"NativeAmerican",40
"CruzFiorina2016",40
"denial",40
"CJCboi",40
"platform",40
"😡",40
"MSNBC…",40
"HillarySoQualified",40
"wisdom",40
"enemy",40
"T8F5NThvaH",39
"HillarySoDesperate",39
"songs",39
"Crazy",39
"Needs",39
"tone",39
"Yorkers",39
"quick",39
"ruin",39
"FQpf1HUTUM",39
"trumpology",39
"Question",39
"earth",39
"Exactly",39
"haha",39
"LNYHBT",39
"DOES",39
"Goldman",39
"desk",39
"así",39
"tributes",39
"figure",39
"Artist",39
"TrumpForPresident",39
"StateDelegates",39
"dishonest",39
"herself",39
"ninamills",39
"😡😤",39
"driver",39
"entering",39
"Cómo",39
"millionaires",39
"TB…",39
"LindseyGraham",39
"hablar",39
"rl0Y4V…",39
"meeting",39
